TurbineID,WindSpeed,RotorSpeed,BladeAngle,GearboxTemp,GeneratorTemp,Vibration,PowerOutput,Humidity,AmbientTemperature,TimeSinceLastMaintenance,Failure,FaultType
T62,20.5,19.6,20.0,93.0,93.0,1.28,1378.0,62.0,31.0,103,0.0,None
T73,9.3,19.7,41.0,96.0,84.0,0.81,1112.0,72.0,23.0,211,0.0,None
T79,10.5,19.3,17.0,94.0,81.0,0.6,1336.0,71.0,22.0,137,0.0,None
T9,9.0,14.6,27.0,92.0,83.0,1.32,1015.0,73.0,27.0,140,1.0,Gearbox
T71,10.9,13.8,29.0,99.0,80.0,0.86,1623.0,69.0,21.0,279,0.0,None
T90,7.2,17.1,38.0,95.0,93.0,0.83,1998.0,64.0,20.0,41,0.0,None
T24,12.4,13.2,23.0,98.0,81.0,0.52,1707.0,62.0,17.0,294,0.0,None
T12,12.4,10.7,24.0,92.0,81.0,1.23,1837.0,70.0,23.0,268,0.0,None
T60,21.1,19.0,15.0,95.0,88.0,0.77,1148.0,71.0,27.0,111,0.0,None
T84,21.0,16.3,42.0,79.0,77.0,0.94,1017.0,79.0,20.0,136,1.0,Blades
T78,20.9,12.1,36.0,90.0,79.0,1.4,902.0,70.0,33.0,190,0.0,None
T86,16.3,10.2,23.0,76.0,84.0,0.63,1703.0,79.0,35.0,191,0.0,None
T16,11.5,17.2,42.0,72.0,79.0,0.54,1805.0,73.0,18.0,224,0.0,None
T29,13.2,18.5,18.0,87.0,80.0,1.06,1108.0,63.0,26.0,158,0.0,None
T32,11.4,14.1,26.0,93.0,89.0,1.2,1426.0,62.0,21.0,162,0.0,None
T83,16.6,10.8,32.0,72.0,81.0,1.03,1544.0,79.0,23.0,67,0.0,None
T35,23.8,16.5,30.0,75.0,88.0,0.84,1954.0,64.0,24.0,50,0.0,None
T43,10.7,13.0,35.0,73.0,85.0,0.86,1905.0,67.0,24.0,88,0.0,None
T96,14.2,11.4,24.0,89.0,90.0,0.65,917.0,61.0,23.0,123,0.0,None
T53,18.1,15.1,38.0,72.0,90.0,0.81,954.0,65.0,22.0,72,0.0,None
T20,21.9,14.8,27.0,73.0,79.0,1.26,1955.0,79.0,17.0,261,0.0,None
T84,10.1,15.2,19.0,78.0,94.0,1.0,964.0,62.0,23.0,287,0.0,None
T8,10.6,18.2,37.0,78.0,91.0,1.39,1540.0,78.0,35.0,196,1.0,Generator
T99,22.7,14.8,42.0,87.0,86.0,0.67,987.0,61.0,24.0,223,1.0,Blades
T42,6.6,19.0,26.0,71.0,86.0,0.94,1634.0,73.0,22.0,32,0.0,None
T77,17.1,18.4,33.0,88.0,92.0,1.2,1103.0,70.0,30.0,233,0.0,None
T70,22.2,16.5,36.0,82.0,85.0,0.77,938.0,75.0,33.0,128,0.0,None
T16,23.4,10.6,40.0,75.0,85.0,0.77,1207.0,76.0,28.0,158,0.0,None
T69,5.3,18.6,21.0,90.0,88.0,0.61,1484.0,74.0,22.0,158,0.0,None
T53,12.4,19.1,32.0,80.0,77.0,1.39,1489.0,64.0,23.0,257,0.0,None
T45,10.1,13.8,37.0,95.0,87.0,0.67,1740.0,73.0,23.0,294,0.0,None
T51,16.4,15.3,21.0,100.0,79.0,1.47,967.0,72.0,17.0,169,1.0,Gearbox
T98,17.7,12.8,29.0,93.0,77.0,0.95,909.0,77.0,26.0,259,0.0,None
T6,25.0,10.1,29.0,92.0,91.0,1.48,1686.0,62.0,19.0,145,1.0,Gearbox
T33,15.3,14.8,40.0,81.0,83.0,0.54,1950.0,72.0,28.0,257,0.0,None
T79,16.0,11.3,38.0,86.0,85.0,1.07,1112.0,64.0,30.0,139,0.0,None
T15,13.3,11.8,22.0,72.0,81.0,1.19,1065.0,73.0,27.0,108,0.0,None
T14,8.0,14.8,22.0,92.0,76.0,1.02,1277.0,70.0,21.0,87,0.0,None
T39,11.1,18.7,37.0,90.0,84.0,1.07,1672.0,64.0,31.0,197,0.0,None
T63,9.9,18.4,37.0,78.0,90.0,1.04,1738.0,62.0,19.0,73,0.0,None
T5,21.0,19.7,20.0,86.0,90.0,0.65,1930.0,74.0,19.0,128,0.0,None
T90,15.9,14.8,27.0,90.0,93.0,1.03,1782.0,76.0,18.0,180,0.0,None
T81,10.9,15.5,40.0,81.0,92.0,1.04,931.0,67.0,30.0,173,0.0,None
T52,14.8,18.2,17.0,92.0,95.0,0.86,1127.0,72.0,26.0,97,0.0,None
T16,9.4,17.0,26.0,94.0,86.0,1.11,1291.0,76.0,17.0,37,0.0,None
T99,8.7,11.8,34.0,77.0,76.0,0.91,1942.0,74.0,27.0,66,0.0,None
T38,22.2,14.0,38.0,79.0,92.0,1.26,1566.0,75.0,32.0,93,0.0,None
T53,23.9,19.3,35.0,82.0,94.0,0.54,1996.0,71.0,24.0,109,0.0,None
T87,6.6,11.5,27.0,77.0,84.0,0.51,1249.0,63.0,32.0,247,0.0,None
T77,20.3,12.1,45.0,93.0,77.0,1.02,1914.0,79.0,34.0,247,1.0,Blades
T97,14.1,14.0,16.0,87.0,75.0,1.49,1668.0,66.0,20.0,111,0.0,None
T93,12.8,19.4,30.0,81.0,87.0,0.95,1876.0,62.0,26.0,208,0.0,None
T53,18.8,11.1,30.0,70.0,88.0,0.51,1915.0,77.0,33.0,49,0.0,None
T46,10.3,16.7,22.0,80.0,75.0,0.82,1398.0,78.0,27.0,152,0.0,None
T98,5.4,11.3,32.0,95.0,94.0,0.97,1859.0,78.0,24.0,104,0.0,None
T98,9.3,15.2,22.0,92.0,86.0,1.4,1982.0,70.0,27.0,92,1.0,Gearbox
T91,8.7,15.4,28.0,72.0,87.0,0.62,1634.0,66.0,30.0,106,0.0,None
T15,5.7,10.4,28.0,94.0,86.0,1.42,1185.0,76.0,20.0,298,1.0,Gearbox
T59,11.4,19.5,38.0,75.0,81.0,1.44,1196.0,79.0,18.0,115,0.0,None
T50,14.5,18.1,43.0,100.0,93.0,1.14,1728.0,60.0,19.0,184,0.0,None
T9,19.7,13.0,21.0,96.0,75.0,0.73,1262.0,78.0,30.0,244,0.0,None
T26,11.5,11.3,45.0,97.0,90.0,1.04,1352.0,65.0,17.0,212,0.0,None
T3,8.9,13.5,43.0,93.0,82.0,1.32,1479.0,76.0,21.0,288,1.0,Gearbox
T100,9.6,18.9,18.0,91.0,79.0,0.86,1903.0,76.0,32.0,199,0.0,None
T47,22.8,11.3,42.0,77.0,84.0,1.41,1682.0,71.0,33.0,236,1.0,Blades
T5,9.1,13.5,32.0,88.0,79.0,0.59,1220.0,69.0,34.0,223,0.0,None
T62,22.6,14.9,41.0,91.0,92.0,0.81,1047.0,64.0,27.0,212,1.0,Blades
T84,13.9,10.3,43.0,79.0,91.0,1.49,1219.0,65.0,20.0,60,1.0,Generator
T84,23.7,12.7,41.0,82.0,92.0,1.08,1267.0,70.0,28.0,190,1.0,Blades
T5,13.2,16.0,27.0,98.0,92.0,1.09,1706.0,63.0,19.0,171,0.0,None
T10,8.6,13.2,34.0,82.0,91.0,0.74,1368.0,74.0,20.0,251,0.0,None
T80,16.0,18.7,29.0,79.0,87.0,1.36,1998.0,61.0,34.0,127,0.0,None
T63,16.8,19.4,26.0,73.0,93.0,0.93,938.0,61.0,15.0,268,0.0,None
T25,17.7,14.4,23.0,80.0,76.0,1.29,1290.0,70.0,26.0,58,0.0,None
T44,13.2,15.3,28.0,88.0,81.0,1.31,995.0,65.0,16.0,37,0.0,None
T25,6.0,16.3,39.0,74.0,79.0,0.67,1292.0,70.0,19.0,78,0.0,None
T30,17.5,16.6,40.0,88.0,77.0,1.0,1377.0,71.0,22.0,173,0.0,None
T14,23.7,10.6,44.0,92.0,75.0,0.88,1880.0,66.0,17.0,118,1.0,Blades
T86,24.2,10.5,24.0,93.0,83.0,0.65,1368.0,78.0,16.0,197,0.0,None
T43,16.9,18.7,35.0,100.0,89.0,0.62,928.0,70.0,22.0,32,0.0,None
T28,5.4,12.2,36.0,83.0,88.0,0.55,1951.0,76.0,25.0,42,0.0,None
T94,7.1,15.8,21.0,71.0,88.0,1.2,1060.0,78.0,31.0,259,0.0,None
T19,21.7,16.2,26.0,96.0,93.0,1.28,1751.0,78.0,22.0,234,0.0,None
T42,21.6,11.6,25.0,73.0,94.0,0.97,1120.0,61.0,21.0,55,0.0,None
T20,23.9,17.6,45.0,96.0,89.0,1.06,1916.0,61.0,15.0,191,1.0,Blades
T99,16.3,18.7,44.0,99.0,77.0,0.76,1149.0,72.0,27.0,168,0.0,None
T86,22.3,12.9,40.0,97.0,89.0,1.21,1841.0,68.0,30.0,242,0.0,None
T79,21.5,18.8,29.0,99.0,86.0,1.08,1356.0,75.0,15.0,242,0.0,None
T11,16.8,10.8,23.0,71.0,76.0,1.38,1392.0,79.0,15.0,203,0.0,None
T54,20.7,18.0,42.0,70.0,80.0,1.25,1592.0,61.0,32.0,239,1.0,Blades
T98,7.5,16.4,23.0,76.0,80.0,0.52,1436.0,73.0,21.0,71,0.0,None
T24,17.8,15.8,31.0,94.0,90.0,1.31,1270.0,72.0,26.0,158,1.0,Gearbox
T70,24.1,12.3,22.0,73.0,82.0,0.53,1167.0,77.0,28.0,239,0.0,None
T17,8.2,13.6,44.0,92.0,85.0,1.31,1193.0,66.0,28.0,139,1.0,Gearbox
T28,19.9,19.1,16.0,70.0,91.0,1.49,1674.0,70.0,26.0,138,1.0,Generator
T50,11.4,14.7,20.0,92.0,94.0,0.98,1020.0,79.0,19.0,49,0.0,None
T95,21.3,15.9,38.0,78.0,86.0,0.73,1518.0,80.0,30.0,165,0.0,None
T100,18.9,19.4,20.0,83.0,86.0,0.51,1317.0,71.0,26.0,145,0.0,None
T55,23.5,14.7,44.0,99.0,77.0,0.65,1288.0,64.0,21.0,200,1.0,Blades
T73,19.2,13.9,25.0,87.0,85.0,1.0,1687.0,76.0,29.0,282,0.0,None
T10,13.2,18.9,43.0,72.0,89.0,1.31,1454.0,68.0,18.0,274,0.0,None
T21,5.2,19.1,35.0,96.0,79.0,1.37,985.0,78.0,22.0,149,1.0,Gearbox
T58,20.9,13.5,34.0,80.0,77.0,1.18,1901.0,76.0,19.0,231,0.0,None
T34,13.2,15.9,42.0,88.0,92.0,0.59,1888.0,79.0,22.0,141,0.0,None
T95,18.4,19.6,30.0,91.0,77.0,1.49,1368.0,64.0,26.0,291,1.0,Gearbox
T93,7.1,10.6,27.0,93.0,93.0,1.25,915.0,68.0,24.0,80,0.0,None
T43,22.8,10.4,22.0,83.0,80.0,0.93,966.0,65.0,26.0,264,0.0,None
T11,13.7,15.2,19.0,93.0,82.0,1.31,1441.0,79.0,21.0,50,1.0,Gearbox
T33,23.4,12.9,39.0,74.0,86.0,1.09,990.0,75.0,17.0,237,0.0,None
T58,19.1,15.8,19.0,86.0,79.0,1.1,1388.0,60.0,17.0,280,0.0,None
T46,7.4,17.2,27.0,71.0,89.0,1.47,1109.0,66.0,22.0,218,0.0,None
T61,16.6,10.7,27.0,82.0,85.0,1.3,1783.0,75.0,23.0,45,0.0,None
T62,23.2,18.8,35.0,81.0,94.0,0.76,1304.0,74.0,29.0,67,0.0,None
T1,21.0,12.8,23.0,99.0,93.0,0.68,1316.0,61.0,21.0,272,0.0,None
T21,13.4,13.8,40.0,82.0,90.0,0.67,927.0,68.0,29.0,140,0.0,None
T62,24.1,13.4,21.0,97.0,79.0,0.95,1619.0,76.0,27.0,220,0.0,None
T64,10.4,18.4,39.0,83.0,79.0,0.89,1751.0,67.0,21.0,33,0.0,None
T87,12.5,11.7,40.0,86.0,80.0,0.95,1190.0,65.0,35.0,189,0.0,None
T73,20.0,10.3,21.0,81.0,92.0,0.56,1578.0,74.0,20.0,299,0.0,None
T56,9.7,19.7,39.0,89.0,88.0,0.7,1612.0,73.0,26.0,272,0.0,None
T1,15.3,19.8,36.0,92.0,79.0,1.3,1593.0,61.0,32.0,143,0.0,None
T21,19.6,12.6,41.0,94.0,84.0,1.26,1668.0,78.0,19.0,144,0.0,None
T22,17.9,10.1,30.0,91.0,94.0,0.89,1763.0,70.0,16.0,123,0.0,None
T54,8.1,16.5,22.0,80.0,90.0,0.89,1734.0,77.0,25.0,257,0.0,None
T4,17.6,16.5,42.0,80.0,94.0,1.38,1531.0,68.0,27.0,116,1.0,Generator
T65,16.5,19.4,39.0,80.0,91.0,0.68,1933.0,68.0,18.0,247,0.0,None
T51,16.2,13.0,16.0,71.0,90.0,0.86,1759.0,62.0,17.0,87,0.0,None
T74,21.5,11.9,43.0,98.0,92.0,1.26,1880.0,76.0,17.0,213,1.0,Blades
T63,8.7,16.2,43.0,76.0,89.0,1.07,1459.0,60.0,28.0,255,0.0,None
T15,20.0,15.6,26.0,75.0,86.0,0.56,1671.0,66.0,34.0,159,0.0,None
T36,20.2,17.2,15.0,87.0,90.0,0.51,1849.0,61.0,33.0,102,0.0,None
T29,19.5,18.9,32.0,71.0,80.0,0.52,1494.0,74.0,31.0,44,0.0,None
T52,15.1,15.6,42.0,95.0,85.0,1.16,1861.0,74.0,22.0,159,0.0,None
T46,12.9,11.5,19.0,96.0,94.0,1.12,1698.0,66.0,26.0,222,0.0,None
T69,12.9,16.0,33.0,82.0,91.0,0.54,1729.0,74.0,35.0,114,0.0,None
T29,19.7,13.7,37.0,99.0,94.0,0.63,1920.0,65.0,32.0,195,0.0,None
T47,15.0,14.5,19.0,80.0,94.0,1.22,1263.0,66.0,17.0,269,0.0,None
T91,11.8,19.6,30.0,78.0,87.0,0.81,1554.0,76.0,15.0,81,0.0,None
T25,17.5,15.5,18.0,100.0,79.0,1.49,1200.0,75.0,23.0,150,1.0,Gearbox
T80,21.7,11.5,32.0,78.0,90.0,0.81,1482.0,75.0,16.0,79,0.0,None
T16,6.2,14.4,28.0,83.0,75.0,0.84,1388.0,62.0,30.0,115,0.0,None
T100,24.4,12.3,23.0,88.0,77.0,0.92,1403.0,63.0,27.0,46,0.0,None
T89,6.9,11.4,41.0,80.0,81.0,1.33,1129.0,66.0,28.0,91,0.0,None
T41,15.2,17.1,26.0,82.0,75.0,1.06,1588.0,62.0,33.0,92,0.0,None
T65,16.2,16.3,36.0,92.0,89.0,1.36,1775.0,70.0,35.0,190,1.0,Gearbox
T69,7.8,15.0,39.0,92.0,91.0,0.93,1196.0,71.0,21.0,161,0.0,None
T20,23.3,14.2,20.0,94.0,90.0,1.11,1036.0,67.0,18.0,152,0.0,None
T69,14.4,13.2,19.0,88.0,78.0,0.5,1181.0,68.0,16.0,222,0.0,None
T36,7.9,10.9,15.0,77.0,91.0,1.08,1731.0,62.0,32.0,229,0.0,None
T93,19.2,13.0,24.0,80.0,92.0,0.58,970.0,74.0,21.0,237,0.0,None
T98,18.3,18.4,39.0,97.0,77.0,0.69,1580.0,65.0,16.0,133,0.0,None
T58,24.3,17.8,38.0,92.0,85.0,1.5,1802.0,76.0,27.0,148,1.0,Gearbox
T48,13.8,19.7,41.0,73.0,89.0,1.14,1782.0,75.0,23.0,180,0.0,None
T82,10.4,16.6,38.0,93.0,83.0,1.37,1986.0,72.0,32.0,231,1.0,Gearbox
T2,6.2,15.5,16.0,80.0,93.0,0.56,1769.0,69.0,17.0,277,0.0,None
T80,19.7,13.0,27.0,71.0,86.0,0.88,1048.0,64.0,27.0,30,0.0,None
T29,17.3,10.8,15.0,85.0,77.0,1.36,1282.0,79.0,31.0,110,0.0,None
T97,24.5,16.2,16.0,97.0,86.0,0.91,1139.0,78.0,32.0,89,0.0,None
T16,19.2,14.9,29.0,83.0,87.0,0.75,1314.0,75.0,16.0,78,0.0,None
T35,23.7,17.6,26.0,100.0,94.0,0.98,1601.0,78.0,31.0,122,0.0,None
T62,24.8,14.1,32.0,75.0,83.0,0.97,1219.0,78.0,31.0,89,0.0,None
T81,13.6,19.9,17.0,81.0,93.0,1.49,1042.0,70.0,20.0,57,1.0,Generator
T4,8.0,14.0,33.0,70.0,81.0,0.85,1686.0,64.0,21.0,106,0.0,None
T68,8.9,13.3,17.0,72.0,84.0,1.46,1029.0,64.0,33.0,161,0.0,None
T51,11.4,18.7,28.0,81.0,89.0,1.41,1943.0,70.0,28.0,209,0.0,None
T89,15.2,14.0,26.0,86.0,93.0,0.95,1580.0,74.0,16.0,109,0.0,None
T33,7.4,18.7,22.0,77.0,90.0,1.44,1741.0,68.0,31.0,191,0.0,None
T78,11.0,10.3,24.0,75.0,78.0,1.23,1807.0,68.0,34.0,45,0.0,None
T24,11.2,16.9,15.0,83.0,79.0,1.39,1607.0,61.0,23.0,283,0.0,None
T75,5.1,10.7,25.0,75.0,76.0,1.39,1672.0,76.0,30.0,65,0.0,None
T25,12.1,11.5,17.0,89.0,87.0,0.59,1769.0,63.0,29.0,110,0.0,None
T28,7.3,17.0,43.0,99.0,84.0,1.4,1400.0,78.0,23.0,194,1.0,Gearbox
T7,13.6,12.9,17.0,94.0,93.0,0.99,903.0,63.0,24.0,116,0.0,None
T36,8.9,12.1,44.0,76.0,95.0,1.14,1964.0,75.0,27.0,203,0.0,None
T10,21.4,18.0,30.0,99.0,93.0,0.8,1167.0,75.0,18.0,64,0.0,None
T36,6.6,19.5,30.0,93.0,76.0,1.15,1065.0,77.0,25.0,212,0.0,None
T95,22.3,12.3,39.0,75.0,94.0,0.53,1911.0,70.0,22.0,163,0.0,None
T83,16.6,13.2,36.0,87.0,77.0,0.87,1495.0,68.0,17.0,156,0.0,None
T18,14.2,17.1,22.0,99.0,84.0,1.13,1203.0,62.0,19.0,263,0.0,None
T6,16.0,18.2,16.0,73.0,81.0,0.7,1925.0,77.0,25.0,32,0.0,None
T92,12.5,20.0,38.0,78.0,78.0,1.17,1841.0,68.0,33.0,74,0.0,None
T7,7.6,12.7,19.0,81.0,78.0,1.33,1401.0,80.0,32.0,208,0.0,None
T12,20.3,15.6,33.0,73.0,82.0,0.54,1952.0,66.0,33.0,108,0.0,None
T41,23.6,11.3,43.0,79.0,76.0,1.1,1003.0,69.0,20.0,230,1.0,Blades
T63,24.0,13.3,31.0,91.0,76.0,1.08,1931.0,68.0,32.0,127,0.0,None
T98,18.4,10.4,24.0,84.0,89.0,1.28,1406.0,70.0,22.0,54,0.0,None
T25,13.2,12.1,20.0,83.0,88.0,1.2,1408.0,64.0,34.0,110,0.0,None
T81,14.6,15.1,16.0,83.0,77.0,0.95,1399.0,65.0,20.0,84,0.0,None
T53,18.1,11.6,34.0,93.0,84.0,0.85,1374.0,69.0,22.0,229,0.0,None
T33,21.5,18.9,32.0,100.0,87.0,1.49,1491.0,75.0,15.0,95,1.0,Gearbox
T87,12.5,17.1,29.0,88.0,77.0,1.0,1995.0,75.0,33.0,291,0.0,None
T73,23.3,10.3,21.0,93.0,94.0,0.91,916.0,64.0,27.0,180,0.0,None
T6,11.5,18.8,22.0,81.0,92.0,1.49,1450.0,71.0,21.0,79,1.0,Generator
T62,15.6,19.8,44.0,96.0,80.0,0.68,1212.0,70.0,18.0,106,0.0,None
T66,24.2,15.0,16.0,83.0,85.0,0.69,1089.0,71.0,28.0,262,0.0,None
T9,23.8,13.1,26.0,98.0,85.0,1.48,1918.0,66.0,17.0,99,1.0,Gearbox
T67,18.9,12.6,16.0,92.0,82.0,1.16,1323.0,74.0,18.0,116,0.0,None
T16,11.5,10.9,21.0,91.0,90.0,1.02,1501.0,66.0,25.0,206,0.0,None
T89,9.4,14.9,43.0,79.0,88.0,0.57,1923.0,67.0,18.0,136,0.0,None
T88,6.6,10.5,19.0,94.0,92.0,0.86,1427.0,64.0,17.0,76,0.0,None
T93,19.2,15.0,33.0,73.0,75.0,0.93,1217.0,63.0,29.0,122,0.0,None
T55,15.1,12.5,25.0,86.0,87.0,1.01,1006.0,78.0,24.0,124,0.0,None
T40,16.4,14.8,34.0,92.0,95.0,0.94,1558.0,68.0,16.0,287,0.0,None
T26,14.4,14.2,41.0,97.0,91.0,0.94,1903.0,75.0,16.0,175,0.0,None
T38,14.7,13.1,24.0,87.0,82.0,1.49,989.0,75.0,34.0,53,0.0,None
T35,16.4,14.5,17.0,78.0,78.0,1.47,1391.0,71.0,16.0,299,0.0,None
T87,23.3,14.7,21.0,95.0,84.0,0.59,1631.0,77.0,24.0,67,0.0,None
T68,5.6,18.3,28.0,93.0,83.0,0.67,1011.0,60.0,23.0,70,0.0,None
T59,21.0,16.7,30.0,75.0,87.0,1.44,987.0,63.0,25.0,63,0.0,None
T14,12.8,14.3,43.0,96.0,76.0,0.82,1125.0,77.0,33.0,97,0.0,None
T47,19.9,19.1,15.0,99.0,83.0,1.11,1044.0,79.0,29.0,231,0.0,None
T71,24.0,17.6,38.0,86.0,92.0,1.3,1316.0,70.0,31.0,195,0.0,None
T72,11.1,10.8,17.0,71.0,88.0,0.97,1351.0,74.0,24.0,120,0.0,None
T42,6.8,11.5,17.0,97.0,84.0,0.52,1398.0,63.0,26.0,220,0.0,None
T51,9.6,10.8,35.0,74.0,81.0,1.33,1440.0,73.0,16.0,68,0.0,None
T19,9.4,13.2,42.0,89.0,81.0,1.26,964.0,73.0,16.0,206,0.0,None
T66,19.8,14.4,24.0,82.0,90.0,0.54,1629.0,62.0,32.0,117,0.0,None
T47,6.2,15.0,23.0,100.0,84.0,1.4,1707.0,76.0,25.0,277,1.0,Gearbox
T65,6.0,18.5,34.0,98.0,80.0,1.36,1051.0,61.0,17.0,48,1.0,Gearbox
T42,18.9,10.2,38.0,94.0,91.0,0.78,1150.0,80.0,16.0,186,0.0,None
T38,16.1,14.3,41.0,76.0,80.0,0.58,1209.0,79.0,33.0,244,0.0,None
T13,13.4,14.1,22.0,91.0,76.0,0.9,1358.0,76.0,18.0,239,0.0,None
T44,16.5,19.5,37.0,87.0,86.0,1.37,1342.0,70.0,24.0,68,0.0,None
T24,19.7,12.4,24.0,74.0,81.0,0.98,1126.0,66.0,31.0,194,0.0,None
T96,7.1,11.2,31.0,94.0,75.0,0.78,981.0,67.0,32.0,170,0.0,None
T30,16.1,11.4,21.0,73.0,85.0,0.73,1220.0,62.0,32.0,64,0.0,None
T70,21.5,15.2,19.0,84.0,93.0,0.86,1757.0,75.0,33.0,106,0.0,None
T38,12.2,13.9,43.0,83.0,88.0,1.49,964.0,79.0,18.0,113,0.0,None
T97,20.3,17.5,31.0,94.0,75.0,1.38,1303.0,65.0,24.0,252,1.0,Gearbox
T23,21.9,13.2,15.0,83.0,83.0,1.05,1112.0,80.0,28.0,60,0.0,None
T74,21.4,11.3,39.0,91.0,80.0,1.31,1684.0,69.0,33.0,47,1.0,Gearbox
T57,18.0,13.9,36.0,84.0,88.0,0.82,1265.0,63.0,24.0,249,0.0,None
T79,19.3,18.8,25.0,87.0,84.0,1.12,1337.0,75.0,27.0,51,0.0,None
T23,20.8,14.1,29.0,77.0,78.0,1.37,1909.0,77.0,34.0,257,0.0,None
T36,19.7,18.3,28.0,76.0,84.0,0.87,1572.0,67.0,34.0,160,0.0,None
T57,14.0,13.7,23.0,91.0,94.0,1.3,1806.0,79.0,28.0,159,0.0,None
T1,8.2,12.8,44.0,74.0,83.0,1.11,1653.0,71.0,25.0,230,0.0,None
T72,11.2,17.7,31.0,75.0,92.0,1.12,1956.0,61.0,26.0,183,0.0,None
T3,9.1,12.1,42.0,98.0,85.0,0.54,1529.0,67.0,33.0,216,0.0,None
T14,12.2,12.3,33.0,78.0,90.0,1.4,1175.0,75.0,29.0,286,0.0,None
T81,14.8,10.5,36.0,80.0,91.0,1.28,1664.0,64.0,20.0,154,0.0,None
T34,24.2,11.9,16.0,89.0,90.0,0.54,1802.0,63.0,19.0,82,0.0,None
T70,24.2,13.8,30.0,83.0,88.0,1.11,1964.0,72.0,18.0,109,0.0,None
T69,20.4,14.0,37.0,87.0,94.0,1.25,1580.0,66.0,27.0,72,0.0,None
T51,24.6,14.2,19.0,74.0,94.0,1.3,1804.0,72.0,28.0,175,0.0,None
T29,25.0,14.8,35.0,90.0,81.0,0.59,1682.0,66.0,17.0,196,0.0,None
T99,22.7,15.7,18.0,75.0,89.0,1.14,1753.0,75.0,30.0,285,0.0,None
T82,6.6,11.9,39.0,92.0,88.0,0.73,1558.0,68.0,26.0,60,0.0,None
T48,13.5,16.1,44.0,86.0,79.0,0.95,1220.0,80.0,21.0,75,0.0,None
T94,15.7,13.4,34.0,94.0,80.0,1.03,996.0,67.0,34.0,286,0.0,None
T79,7.5,17.3,17.0,75.0,81.0,0.53,1692.0,63.0,25.0,158,0.0,None
T79,21.2,15.6,33.0,81.0,82.0,0.8,1812.0,73.0,25.0,75,0.0,None
T16,8.0,15.5,37.0,95.0,92.0,1.3,1748.0,75.0,24.0,107,0.0,None
T57,12.7,16.9,43.0,94.0,90.0,1.34,944.0,67.0,26.0,52,1.0,Gearbox
T97,6.4,13.3,16.0,99.0,91.0,0.83,960.0,75.0,16.0,77,0.0,None
T10,15.5,14.3,38.0,77.0,93.0,0.94,1013.0,67.0,16.0,219,0.0,None
T19,16.9,15.8,19.0,86.0,85.0,1.33,1807.0,62.0,24.0,165,0.0,None
T67,19.7,14.2,39.0,71.0,92.0,0.7,1572.0,62.0,30.0,34,0.0,None
T36,11.8,14.4,42.0,99.0,89.0,1.23,1549.0,70.0,25.0,277,0.0,None
T4,16.8,12.7,41.0,75.0,84.0,0.91,1135.0,80.0,33.0,161,0.0,None
T75,19.7,12.9,35.0,97.0,79.0,1.49,984.0,71.0,28.0,196,1.0,Gearbox
T33,20.2,17.0,30.0,90.0,84.0,1.1,1776.0,71.0,15.0,293,0.0,None
T28,11.0,10.0,41.0,98.0,79.0,0.65,1811.0,77.0,24.0,122,0.0,None
T96,6.4,11.0,31.0,77.0,81.0,0.67,1176.0,79.0,26.0,285,0.0,None
T80,5.8,19.5,21.0,80.0,81.0,0.53,1809.0,64.0,15.0,66,0.0,None
T9,20.4,11.9,43.0,75.0,90.0,1.21,1244.0,63.0,17.0,149,1.0,Blades
T75,12.7,14.2,26.0,83.0,85.0,0.94,1793.0,74.0,35.0,217,0.0,None
T6,7.7,18.5,34.0,98.0,91.0,0.51,976.0,72.0,29.0,133,0.0,None
T49,8.7,10.0,21.0,87.0,93.0,0.6,1279.0,67.0,29.0,229,0.0,None
T91,20.3,19.3,18.0,82.0,87.0,0.79,1747.0,78.0,26.0,88,0.0,None
T76,17.0,10.5,32.0,80.0,83.0,0.92,1218.0,71.0,33.0,173,0.0,None
T22,15.0,11.7,32.0,88.0,92.0,1.44,944.0,63.0,21.0,271,1.0,Generator
T48,17.5,10.3,26.0,92.0,86.0,1.04,1065.0,68.0,32.0,267,0.0,None
T21,7.7,15.2,24.0,82.0,92.0,1.39,1958.0,78.0,17.0,185,1.0,Generator
T33,11.4,19.4,26.0,77.0,80.0,0.75,1560.0,60.0,34.0,144,0.0,None
T81,12.5,18.4,39.0,88.0,86.0,0.83,1095.0,77.0,31.0,270,0.0,None
T56,11.3,16.4,26.0,81.0,79.0,1.38,1612.0,79.0,15.0,235,0.0,None
T29,22.3,11.9,43.0,100.0,89.0,0.99,1586.0,67.0,16.0,265,1.0,Blades
T53,16.6,18.7,18.0,83.0,87.0,1.09,1349.0,66.0,17.0,197,0.0,None
T40,19.6,17.5,43.0,83.0,86.0,1.07,1633.0,63.0,29.0,156,0.0,None
T74,9.7,12.7,36.0,95.0,88.0,1.15,1023.0,61.0,29.0,224,0.0,None
T18,10.3,18.1,25.0,78.0,83.0,1.09,1254.0,74.0,17.0,92,0.0,None
T47,9.5,18.8,15.0,72.0,79.0,1.19,941.0,63.0,24.0,197,0.0,None
T13,18.8,17.0,39.0,96.0,91.0,0.65,1906.0,78.0,20.0,294,0.0,None
T27,12.0,11.0,44.0,88.0,83.0,1.21,1882.0,69.0,23.0,102,0.0,None
T62,13.1,19.8,44.0,78.0,95.0,0.65,1124.0,79.0,20.0,90,0.0,None
T74,19.2,10.8,28.0,80.0,85.0,0.84,1678.0,80.0,23.0,267,0.0,None
